School_ID,METRIC_NAME,METRIC_VALUE,School,Carnegie Classification 2018,Religious Affiliation
151801,12-Month FTE Enrollment,2500.0,Indiana Wesleyan University-Marion,20,89
151801,Core Expenses (FASB),73904723.0,Indiana Wesleyan University-Marion,20,89
151801,Instruction Expenses Per FTE (FASB),12709.0,Indiana Wesleyan University-Marion,20,89
151801,Academic Support Expenses Per FTE (FASB),3038.0,Indiana Wesleyan University-Marion,20,89
151801,Institutional Support Expenses Per FTE (FASB),4391.0,Indiana Wesleyan University-Marion,20,89
151801,Student Services Expenses Per FTE (FASB),8449.0,Indiana Wesleyan University-Marion,20,89
152381,Endowment Asset Value,10474598.0,Saint Mary-of-the-Woods College,20,30
152381,12-Month FTE Enrollment,1021.0,Saint Mary-of-the-Woods College,20,30
152381,Core Expenses (FASB),27242083.0,Saint Mary-of-the-Woods College,20,30
152381,Instruction Expenses Per FTE (FASB),11023.0,Saint Mary-of-the-Woods College,20,30
152381,Academic Support Expenses Per FTE (FASB),0.0,Saint Mary-of-the-Woods College,20,30
152381,Institutional Support Expenses Per FTE (FASB),8367.0,Saint Mary-of-the-Woods College,20,30
152381,Student Services Expenses Per FTE (FASB),7292.0,Saint Mary-of-the-Woods College,20,30
152530,Endowment Asset Value,115712191.0,Taylor University,22,42
152530,12-Month FTE Enrollment,2095.0,Taylor University,22,42
152530,Core Expenses (FASB),59586379.0,Taylor University,22,42
152530,Instruction Expenses Per FTE (FASB),10952.0,Taylor University,22,42
152530,Academic Support Expenses Per FTE (FASB),2822.0,Taylor University,22,42
152530,Institutional Support Expenses Per FTE (FASB),5159.0,Taylor University,22,42
152530,Student Services Expenses Per FTE (FASB),6804.0,Taylor University,22,42
152600,Endowment Asset Value,315553000.0,Valparaiso University,17,67
152600,12-Month FTE Enrollment,3083.0,Valparaiso University,17,67
152600,Core Expenses (FASB),91994000.0,Valparaiso University,17,67
152600,Instruction Expenses Per FTE (FASB),11232.0,Valparaiso University,17,67
152600,Academic Support Expenses Per FTE (FASB),3470.0,Valparaiso University,17,67
152600,Institutional Support Expenses Per FTE (FASB),4962.0,Valparaiso University,17,67
152600,Student Services Expenses Per FTE (FASB),9254.0,Valparaiso University,17,67
152992,Endowment Asset Value,21982649.0,Briar Cliff University,22,30
152992,12-Month FTE Enrollment,773.0,Briar Cliff University,22,30
152992,Core Expenses (FASB),21301952.0,Briar Cliff University,22,30
152992,Instruction Expenses Per FTE (FASB),10275.0,Briar Cliff University,22,30
152992,Academic Support Expenses Per FTE (FASB),2766.0,Briar Cliff University,22,30
152992,Institutional Support Expenses Per FTE (FASB),5554.0,Briar Cliff University,22,30
152992,Student Services Expenses Per FTE (FASB),8963.0,Briar Cliff University,22,30
153108,Endowment Asset Value,95466372.0,Central College,21,49
153108,12-Month FTE Enrollment,1113.0,Central College,21,49
153108,Core Expenses (FASB),34958912.0,Central College,21,49
153108,Instruction Expenses Per FTE (FASB),12673.0,Central College,21,49
153108,Academic Support Expenses Per FTE (FASB),1605.0,Central College,21,49
153108,Institutional Support Expenses Per FTE (FASB),6465.0,Central College,21,49
153108,Student Services Expenses Per FTE (FASB),7152.0,Central College,21,49
153144,Endowment Asset Value,102626190.0,Coe College,21,66
153144,12-Month FTE Enrollment,1311.0,Coe College,21,66
153144,Core Expenses (FASB),36530158.0,Coe College,21,66
153144,Instruction Expenses Per FTE (FASB),10931.0,Coe College,21,66
153144,Academic Support Expenses Per FTE (FASB),2213.0,Coe College,21,66
153144,Institutional Support Expenses Per FTE (FASB),4620.0,Coe College,21,66
153144,Student Services Expenses Per FTE (FASB),9489.0,Coe College,21,66
153250,Endowment Asset Value,66392986.0,Dordt University,22,35
153250,12-Month FTE Enrollment,1685.0,Dordt University,22,35
153250,Core Expenses (FASB),46360970.0,Dordt University,22,35
153250,Instruction Expenses Per FTE (FASB),11610.0,Dordt University,22,35
153250,Academic Support Expenses Per FTE (FASB),1874.0,Dordt University,22,35
153250,Institutional Support Expenses Per FTE (FASB),4989.0,Dordt University,22,35
153250,Student Services Expenses Per FTE (FASB),8537.0,Dordt University,22,35
153269,Endowment Asset Value,266901955.0,Drake University,17,-2
153269,12-Month FTE Enrollment,4128.0,Drake University,17,-2
153269,Core Expenses (FASB),147851312.0,Drake University,17,-2
153269,Instruction Expenses Per FTE (FASB),13252.0,Drake University,17,-2
153269,Academic Support Expenses Per FTE (FASB),6274.0,Drake University,17,-2
153269,Institutional Support Expenses Per FTE (FASB),4218.0,Drake University,17,-2
153269,Student Services Expenses Per FTE (FASB),7753.0,Drake University,17,-2
153278,Endowment Asset Value,222719314.0,University of Dubuque,19,66
153278,12-Month FTE Enrollment,1538.0,University of Dubuque,19,66
153278,Core Expenses (FASB),59208135.0,University of Dubuque,19,66
153278,Instruction Expenses Per FTE (FASB),13342.0,University of Dubuque,19,66
153278,Academic Support Expenses Per FTE (FASB),4461.0,University of Dubuque,19,66
153278,Institutional Support Expenses Per FTE (FASB),13127.0,University of Dubuque,19,66
153278,Student Services Expenses Per FTE (FASB),7566.0,University of Dubuque,19,66
153302,Endowment Asset Value,1402095.0,Emmaus Bible College,24,107
153302,12-Month FTE Enrollment,185.0,Emmaus Bible College,24,107
153302,Core Expenses (FASB),5962246.0,Emmaus Bible College,24,107
153302,Instruction Expenses Per FTE (FASB),8184.0,Emmaus Bible College,24,107
153302,Academic Support Expenses Per FTE (FASB),2618.0,Emmaus Bible College,24,107
153302,Institutional Support Expenses Per FTE (FASB),7417.0,Emmaus Bible College,24,107
153302,Student Services Expenses Per FTE (FASB),8290.0,Emmaus Bible College,24,107
153366,Endowment Asset Value,52552964.0,Graceland University-Lamoni,18,99
153366,12-Month FTE Enrollment,1041.0,Graceland University-Lamoni,18,99
153366,Core Expenses (FASB),30037663.0,Graceland University-Lamoni,18,99
153366,Instruction Expenses Per FTE (FASB),11079.0,Graceland University-Lamoni,18,99
153366,Academic Support Expenses Per FTE (FASB),2194.0,Graceland University-Lamoni,18,99
153366,Institutional Support Expenses Per FTE (FASB),5168.0,Graceland University-Lamoni,18,99
153366,Student Services Expenses Per FTE (FASB),9157.0,Graceland University-Lamoni,18,99
153375,Endowment Asset Value,34088456.0,Grand View University,22,39
153375,12-Month FTE Enrollment,1699.0,Grand View University,22,39
153375,Core Expenses (FASB),33343690.0,Grand View University,22,39
153375,Instruction Expenses Per FTE (FASB),7321.0,Grand View University,22,39
153375,Academic Support Expenses Per FTE (FASB),2007.0,Grand View University,22,39
153375,Institutional Support Expenses Per FTE (FASB),5015.0,Grand View University,22,39
153375,Student Services Expenses Per FTE (FASB),5282.0,Grand View University,22,39
153825,Endowment Asset Value,52453111.0,Loras College,22,30
153825,12-Month FTE Enrollment,1261.0,Loras College,22,30
153825,Core Expenses (FASB),33831115.0,Loras College,22,30
153825,Instruction Expenses Per FTE (FASB),8117.0,Loras College,22,30
153825,Academic Support Expenses Per FTE (FASB),3228.0,Loras College,22,30
153825,Institutional Support Expenses Per FTE (FASB),5647.0,Loras College,22,30
153825,Student Services Expenses Per FTE (FASB),8712.0,Loras College,22,30
153834,Endowment Asset Value,192639936.0,Luther College,21,39
153834,12-Month FTE Enrollment,1616.0,Luther College,21,39
153834,Core Expenses (FASB),55913941.0,Luther College,21,39
153834,Instruction Expenses Per FTE (FASB),16256.0,Luther College,21,39
153834,Academic Support Expenses Per FTE (FASB),2465.0,Luther College,21,39
153834,Institutional Support Expenses Per FTE (FASB),7492.0,Luther College,21,39
153834,Student Services Expenses Per FTE (FASB),8103.0,Luther College,21,39
154004,Endowment Asset Value,57301893.0,Morningside University,18,71
154004,12-Month FTE Enrollment,1740.0,Morningside University,18,71
154004,Core Expenses (FASB),33703900.0,Morningside University,18,71
154004,Instruction Expenses Per FTE (FASB),7816.0,Morningside University,18,71
154004,Academic Support Expenses Per FTE (FASB),1928.0,Morningside University,18,71
154004,Institutional Support Expenses Per FTE (FASB),4140.0,Morningside University,18,71
154004,Student Services Expenses Per FTE (FASB),5486.0,Morningside University,18,71
154013,Endowment Asset Value,39156711.0,Mount Mercy University,19,30
154013,12-Month FTE Enrollment,1380.0,Mount Mercy University,19,30
154013,Core Expenses (FASB),30266207.0,Mount Mercy University,19,30
154013,Instruction Expenses Per FTE (FASB),7745.0,Mount Mercy University,19,30
154013,Academic Support Expenses Per FTE (FASB),2790.0,Mount Mercy University,19,30
154013,Institutional Support Expenses Per FTE (FASB),4200.0,Mount Mercy University,19,30
154013,Student Services Expenses Per FTE (FASB),7197.0,Mount Mercy University,19,30
154101,Endowment Asset Value,69790821.0,Northwestern College,22,49
154101,12-Month FTE Enrollment,1549.0,Northwestern College,22,49
154101,Core Expenses (FASB),32294287.0,Northwestern College,22,49
154101,Instruction Expenses Per FTE (FASB),8280.0,Northwestern College,22,49
154101,Academic Support Expenses Per FTE (FASB),3292.0,Northwestern College,22,49
154101,Institutional Support Expenses Per FTE (FASB),3117.0,Northwestern College,22,49
154101,Student Services Expenses Per FTE (FASB),5857.0,Northwestern College,22,49
154527,Endowment Asset Value,89676640.0,Wartburg College,21,39
154527,12-Month FTE Enrollment,1434.0,Wartburg College,21,39
154527,Core Expenses (FASB),43686158.0,Wartburg College,21,39
154527,Instruction Expenses Per FTE (FASB),10922.0,Wartburg College,21,39
154527,Academic Support Expenses Per FTE (FASB),1748.0,Wartburg College,21,39
154527,Institutional Support Expenses Per FTE (FASB),5921.0,Wartburg College,21,39
154527,Student Services Expenses Per FTE (FASB),11331.0,Wartburg College,21,39
154590,Endowment Asset Value,8275725.0,William Penn University,22,65
154590,12-Month FTE Enrollment,1413.0,William Penn University,22,65
154590,Core Expenses (FASB),22179806.0,William Penn University,22,65
154590,Instruction Expenses Per FTE (FASB),5393.0,William Penn University,22,65
154590,Academic Support Expenses Per FTE (FASB),903.0,William Penn University,22,65
154590,Institutional Support Expenses Per FTE (FASB),3236.0,William Penn University,22,65
154590,Student Services Expenses Per FTE (FASB),6165.0,William Penn University,22,65
154721,Endowment Asset Value,13068214.0,Bethany College,22,39
154721,12-Month FTE Enrollment,602.0,Bethany College,22,39
154721,Core Expenses (FASB),16043346.0,Bethany College,22,39
154721,Instruction Expenses Per FTE (FASB),7741.0,Bethany College,22,39
154721,Academic Support Expenses Per FTE (FASB),1976.0,Bethany College,22,39
154721,Institutional Support Expenses Per FTE (FASB),6475.0,Bethany College,22,39
154721,Student Services Expenses Per FTE (FASB),9464.0,Bethany College,22,39
155177,Endowment Asset Value,15356729.0,Hesston College,23,69
155177,12-Month FTE Enrollment,302.0,Hesston College,23,69
155177,Core Expenses (FASB),11043545.0,Hesston College,23,69
155177,Instruction Expenses Per FTE (FASB),13098.0,Hesston College,23,69
155177,Academic Support Expenses Per FTE (FASB),2218.0,Hesston College,23,69
155177,Institutional Support Expenses Per FTE (FASB),9560.0,Hesston College,23,69
155177,Student Services Expenses Per FTE (FASB),9858.0,Hesston College,23,69
155414,Endowment Asset Value,41344727.0,Kansas Wesleyan University,22,71
155414,12-Month FTE Enrollment,785.0,Kansas Wesleyan University,22,71
155414,Core Expenses (FASB),18711241.0,Kansas Wesleyan University,22,71
155414,Instruction Expenses Per FTE (FASB),5801.0,Kansas Wesleyan University,22,71
155414,Academic Support Expenses Per FTE (FASB),1254.0,Kansas Wesleyan University,22,71
155414,Institutional Support Expenses Per FTE (FASB),9514.0,Kansas Wesleyan University,22,71
155414,Student Services Expenses Per FTE (FASB),7267.0,Kansas Wesleyan University,22,71
155496,Endowment Asset Value,4442004.0,Manhattan Christian College,24,48
155496,12-Month FTE Enrollment,133.0,Manhattan Christian College,24,48
155496,Core Expenses (FASB),4937864.0,Manhattan Christian College,24,48
155496,Instruction Expenses Per FTE (FASB),5934.0,Manhattan Christian College,24,48
155496,Academic Support Expenses Per FTE (FASB),3274.0,Manhattan Christian College,24,48
155496,Institutional Support Expenses Per FTE (FASB),15040.0,Manhattan Christian College,24,48
155496,Student Services Expenses Per FTE (FASB),10541.0,Manhattan Christian College,24,48
155511,Endowment Asset Value,692122437.0,McPherson College,22,58
155511,12-Month FTE Enrollment,806.0,McPherson College,22,58
155511,Core Expenses (FASB),21901548.0,McPherson College,22,58
155511,Instruction Expenses Per FTE (FASB),9136.0,McPherson College,22,58
155511,Academic Support Expenses Per FTE (FASB),1670.0,McPherson College,22,58
155511,Institutional Support Expenses Per FTE (FASB),7322.0,McPherson College,22,58
155511,Student Services Expenses Per FTE (FASB),9045.0,McPherson College,22,58
155812,Endowment Asset Value,19433787.0,University of Saint Mary,19,30
155812,12-Month FTE Enrollment,1225.0,University of Saint Mary,19,30
155812,Core Expenses (FASB),25441952.0,University of Saint Mary,19,30
155812,Instruction Expenses Per FTE (FASB),9123.0,University of Saint Mary,19,30
155812,Academic Support Expenses Per FTE (FASB),460.0,University of Saint Mary,19,30
155812,Institutional Support Expenses Per FTE (FASB),3724.0,University of Saint Mary,19,30
155812,Student Services Expenses Per FTE (FASB),5986.0,University of Saint Mary,19,30
155937,Endowment Asset Value,12214542.0,Sterling College,22,-2
155937,12-Month FTE Enrollment,554.0,Sterling College,22,-2
155937,Core Expenses (FASB),11609070.0,Sterling College,22,-2
155937,Instruction Expenses Per FTE (FASB),6798.0,Sterling College,22,-2
155937,Academic Support Expenses Per FTE (FASB),2267.0,Sterling College,22,-2
155937,Institutional Support Expenses Per FTE (FASB),5037.0,Sterling College,22,-2
155937,Student Services Expenses Per FTE (FASB),6853.0,Sterling College,22,-2
155973,Endowment Asset Value,19066597.0,Tabor College,22,43
155973,12-Month FTE Enrollment,636.0,Tabor College,22,43
155973,Core Expenses (FASB),14509699.0,Tabor College,22,43
155973,Instruction Expenses Per FTE (FASB),7982.0,Tabor College,22,43
155973,Academic Support Expenses Per FTE (FASB),3494.0,Tabor College,22,43
155973,Institutional Support Expenses Per FTE (FASB),2612.0,Tabor College,22,43
155973,Student Services Expenses Per FTE (FASB),6566.0,Tabor College,22,43
156213,Endowment Asset Value,72424602.0,Asbury University,20,-2
156213,12-Month FTE Enrollment,1348.0,Asbury University,20,-2
156213,Core Expenses (FASB),33165162.0,Asbury University,20,-2
156213,Instruction Expenses Per FTE (FASB),11704.0,Asbury University,20,-2
156213,Academic Support Expenses Per FTE (FASB),1506.0,Asbury University,20,-2
156213,Institutional Support Expenses Per FTE (FASB),5168.0,Asbury University,20,-2
156213,Student Services Expenses Per FTE (FASB),5988.0,Asbury University,20,-2
156286,Endowment Asset Value,59434525.0,Bellarmine University,17,30
156286,12-Month FTE Enrollment,3068.0,Bellarmine University,17,30
156286,Core Expenses (FASB),77245694.0,Bellarmine University,17,30
156286,Instruction Expenses Per FTE (FASB),11101.0,Bellarmine University,17,30
156286,Academic Support Expenses Per FTE (FASB),1761.0,Bellarmine University,17,30
156286,Institutional Support Expenses Per FTE (FASB),3717.0,Bellarmine University,17,30
156286,Student Services Expenses Per FTE (FASB),7263.0,Bellarmine University,17,30
156356,Endowment Asset Value,15199816.0,Brescia University,22,30
156356,12-Month FTE Enrollment,581.0,Brescia University,22,30
156356,Core Expenses (FASB),13592885.0,Brescia University,22,30
156356,Instruction Expenses Per FTE (FASB),10039.0,Brescia University,22,30
156356,Academic Support Expenses Per FTE (FASB),609.0,Brescia University,22,30
156356,Institutional Support Expenses Per FTE (FASB),3869.0,Brescia University,22,30
156356,Student Services Expenses Per FTE (FASB),8100.0,Brescia University,22,30
157076,Endowment Asset Value,35846906.0,Kentucky Wesleyan College,22,71
157076,12-Month FTE Enrollment,693.0,Kentucky Wesleyan College,22,71
157076,Core Expenses (FASB),18022075.0,Kentucky Wesleyan College,22,71
157076,Instruction Expenses Per FTE (FASB),6725.0,Kentucky Wesleyan College,22,71
157076,Academic Support Expenses Per FTE (FASB),1900.0,Kentucky Wesleyan College,22,71
157076,Institutional Support Expenses Per FTE (FASB),6979.0,Kentucky Wesleyan College,22,71
157076,Student Services Expenses Per FTE (FASB),9915.0,Kentucky Wesleyan College,22,71
157100,Endowment Asset Value,7306068.0,Kentucky Christian University,22,48
157100,12-Month FTE Enrollment,529.0,Kentucky Christian University,22,48
157100,Core Expenses (FASB),9321857.0,Kentucky Christian University,22,48
157100,Instruction Expenses Per FTE (FASB),6184.0,Kentucky Christian University,22,48
157100,Academic Support Expenses Per FTE (FASB),1355.0,Kentucky Christian University,22,48
157100,Institutional Support Expenses Per FTE (FASB),3291.0,Kentucky Christian University,22,48
157100,Student Services Expenses Per FTE (FASB),5939.0,Kentucky Christian University,22,48
157535,Endowment Asset Value,30539068.0,University of Pikeville,21,66
157535,12-Month FTE Enrollment,2186.0,University of Pikeville,21,66
157535,Core Expenses (FASB),57338073.0,University of Pikeville,21,66
157535,Instruction Expenses Per FTE (FASB),10697.0,University of Pikeville,21,66
157535,Academic Support Expenses Per FTE (FASB),3230.0,University of Pikeville,21,66
157535,Institutional Support Expenses Per FTE (FASB),6308.0,University of Pikeville,21,66
157535,Student Services Expenses Per FTE (FASB),5922.0,University of Pikeville,21,66
157809,Endowment Asset Value,33220333.0,Thomas More University,19,30
157809,12-Month FTE Enrollment,1497.0,Thomas More University,19,30
157809,Core Expenses (FASB),31001133.0,Thomas More University,19,30
157809,Instruction Expenses Per FTE (FASB),6817.0,Thomas More University,19,30
157809,Academic Support Expenses Per FTE (FASB),1443.0,Thomas More University,19,30
157809,Institutional Support Expenses Per FTE (FASB),5780.0,Thomas More University,19,30
157809,Student Services Expenses Per FTE (FASB),6669.0,Thomas More University,19,30
157863,Endowment Asset Value,31796460.0,Union College,20,71
157863,12-Month FTE Enrollment,977.0,Union College,20,71
157863,Core Expenses (FASB),19001577.0,Union College,20,71
157863,Instruction Expenses Per FTE (FASB),5694.0,Union College,20,71
157863,Academic Support Expenses Per FTE (FASB),3129.0,Union College,20,71
157863,Institutional Support Expenses Per FTE (FASB),4475.0,Union College,20,71
157863,Student Services Expenses Per FTE (FASB),5304.0,Union College,20,71
158802,Endowment Asset Value,95653436.0,Dillard University,21,71
158802,12-Month FTE Enrollment,1209.0,Dillard University,21,71
158802,Core Expenses (FASB),39044540.0,Dillard University,21,71
158802,Instruction Expenses Per FTE (FASB),7528.0,Dillard University,21,71
158802,Academic Support Expenses Per FTE (FASB),7515.0,Dillard University,21,71
158802,Institutional Support Expenses Per FTE (FASB),8628.0,Dillard University,21,71
158802,Student Services Expenses Per FTE (FASB),6372.0,Dillard University,21,71
159568,Endowment Asset Value,43291657.0,Louisiana Christian University,20,75
159568,12-Month FTE Enrollment,954.0,Louisiana Christian University,20,75
159568,Core Expenses (FASB),20432516.0,Louisiana Christian University,20,75
159568,Instruction Expenses Per FTE (FASB),8949.0,Louisiana Christian University,20,75
159568,Academic Support Expenses Per FTE (FASB),583.0,Louisiana Christian University,20,75
159568,Institutional Support Expenses Per FTE (FASB),5431.0,Louisiana Christian University,20,75
159568,Student Services Expenses Per FTE (FASB),6448.0,Louisiana Christian University,20,75
160904,Endowment Asset Value,170871174.0,Xavier University of Louisiana,20,30
160904,12-Month FTE Enrollment,3386.0,Xavier University of Louisiana,20,30
160904,Core Expenses (FASB),132324134.0,Xavier University of Louisiana,20,30
160904,Instruction Expenses Per FTE (FASB),9875.0,Xavier University of Louisiana,20,30
160904,Academic Support Expenses Per FTE (FASB),3900.0,Xavier University of Louisiana,20,30
160904,Institutional Support Expenses Per FTE (FASB),15108.0,Xavier University of Louisiana,20,30
160904,Student Services Expenses Per FTE (FASB),5655.0,Xavier University of Louisiana,20,30
160959,Endowment Asset Value,77106414.0,College of the Atlantic,21,-2
160959,12-Month FTE Enrollment,360.0,College of the Atlantic,21,-2
160959,Core Expenses (FASB),25115455.0,College of the Atlantic,21,-2
160959,Instruction Expenses Per FTE (FASB),16734.0,College of the Atlantic,21,-2
160959,Academic Support Expenses Per FTE (FASB),5029.0,College of the Atlantic,21,-2
160959,Institutional Support Expenses Per FTE (FASB),7403.0,College of the Atlantic,21,-2
160959,Student Services Expenses Per FTE (FASB),6157.0,College of the Atlantic,21,-2
161509,Endowment Asset Value,15489525.0,Maine College of Art & Design,30,-2
161509,12-Month FTE Enrollment,426.0,Maine College of Art & Design,30,-2
161509,Core Expenses (FASB),14716040.0,Maine College of Art & Design,30,-2
161509,Instruction Expenses Per FTE (FASB),15293.0,Maine College of Art & Design,30,-2
161509,Academic Support Expenses Per FTE (FASB),2924.0,Maine College of Art & Design,30,-2
161509,Institutional Support Expenses Per FTE (FASB),11071.0,Maine College of Art & Design,30,-2
161509,Student Services Expenses Per FTE (FASB),5256.0,Maine College of Art & Design,30,-2
161518,Endowment Asset Value,16482838.0,Saint Joseph's College of Maine,18,30
161518,12-Month FTE Enrollment,1324.0,Saint Joseph's College of Maine,18,30
161518,Core Expenses (FASB),28421655.0,Saint Joseph's College of Maine,18,30
161518,Instruction Expenses Per FTE (FASB),7375.0,Saint Joseph's College of Maine,18,30
161518,Academic Support Expenses Per FTE (FASB),1039.0,Saint Joseph's College of Maine,18,30
161518,Institutional Support Expenses Per FTE (FASB),6170.0,Saint Joseph's College of Maine,18,30
161518,Student Services Expenses Per FTE (FASB),6883.0,Saint Joseph's College of Maine,18,30
161563,Endowment Asset Value,21046818.0,Thomas College,20,-2
161563,12-Month FTE Enrollment,1156.0,Thomas College,20,-2
161563,Core Expenses (FASB),18560668.0,Thomas College,20,-2
161563,Instruction Expenses Per FTE (FASB),4453.0,Thomas College,20,-2
161563,Academic Support Expenses Per FTE (FASB),1797.0,Thomas College,20,-2
161563,Institutional Support Expenses Per FTE (FASB),3696.0,Thomas College,20,-2
161563,Student Services Expenses Per FTE (FASB),5565.0,Thomas College,20,-2
162654,Endowment Asset Value,239770000.0,Goucher College,21,-2
162654,12-Month FTE Enrollment,1400.0,Goucher College,21,-2
162654,Core Expenses (FASB),55966000.0,Goucher College,21,-2
162654,Instruction Expenses Per FTE (FASB),15642.0,Goucher College,21,-2
162654,Academic Support Expenses Per FTE (FASB),4442.0,Goucher College,21,-2
162654,Institutional Support Expenses Per FTE (FASB),11923.0,Goucher College,21,-2
162654,Student Services Expenses Per FTE (FASB),7666.0,Goucher College,21,-2
162760,Endowment Asset Value,124802106.0,Hood College,18,-2
162760,12-Month FTE Enrollment,1603.0,Hood College,18,-2
162760,Core Expenses (FASB),45986952.0,Hood College,18,-2
162760,Instruction Expenses Per FTE (FASB),10790.0,Hood College,18,-2
162760,Academic Support Expenses Per FTE (FASB),2957.0,Hood College,18,-2
162760,Institutional Support Expenses Per FTE (FASB),8384.0,Hood College,18,-2
162760,Student Services Expenses Per FTE (FASB),6556.0,Hood College,18,-2
163578,Endowment Asset Value,48012466.0,Notre Dame of Maryland University,18,30
163578,12-Month FTE Enrollment,1323.0,Notre Dame of Maryland University,18,30
163578,Core Expenses (FASB),42032549.0,Notre Dame of Maryland University,18,30
163578,Instruction Expenses Per FTE (FASB),15555.0,Notre Dame of Maryland University,18,30
163578,Academic Support Expenses Per FTE (FASB),1580.0,Notre Dame of Maryland University,18,30
163578,Institutional Support Expenses Per FTE (FASB),8416.0,Notre Dame of Maryland University,18,30
163578,Student Services Expenses Per FTE (FASB),5981.0,Notre Dame of Maryland University,18,30
163976,Endowment Asset Value,158213539.0,St. John's College,21,-2
163976,12-Month FTE Enrollment,602.0,St. John's College,21,-2
163976,Core Expenses (FASB),24059016.0,St. John's College,21,-2
163976,Instruction Expenses Per FTE (FASB),14954.0,St. John's College,21,-2
163976,Academic Support Expenses Per FTE (FASB),2894.0,St. John's College,21,-2
163976,Institutional Support Expenses Per FTE (FASB),12365.0,St. John's College,21,-2
163976,Student Services Expenses Per FTE (FASB),9752.0,St. John's College,21,-2
164173,Endowment Asset Value,106097046.0,Stevenson University,18,-2
164173,12-Month FTE Enrollment,3133.0,Stevenson University,18,-2
164173,Core Expenses (FASB),76438665.0,Stevenson University,18,-2
164173,Instruction Expenses Per FTE (FASB),10313.0,Stevenson University,18,-2
164173,Academic Support Expenses Per FTE (FASB),353.0,Stevenson University,18,-2
164173,Institutional Support Expenses Per FTE (FASB),6558.0,Stevenson University,18,-2
164173,Student Services Expenses Per FTE (FASB),7175.0,Stevenson University,18,-2
164270,Endowment Asset Value,138625000.0,McDaniel College,18,-2
164270,12-Month FTE Enrollment,2464.0,McDaniel College,18,-2
164270,Core Expenses (FASB),58095000.0,McDaniel College,18,-2
164270,Instruction Expenses Per FTE (FASB),9886.0,McDaniel College,18,-2
164270,Academic Support Expenses Per FTE (FASB),1305.0,McDaniel College,18,-2
164270,Institutional Support Expenses Per FTE (FASB),6516.0,McDaniel College,18,-2
164270,Student Services Expenses Per FTE (FASB),5567.0,McDaniel College,18,-2
164447,Endowment Asset Value,31895135.0,American International College,18,-2
164447,12-Month FTE Enrollment,1953.0,American International College,18,-2
164447,Core Expenses (FASB),47296181.0,American International College,18,-2
164447,Instruction Expenses Per FTE (FASB),6746.0,American International College,18,-2
164447,Academic Support Expenses Per FTE (FASB),509.0,American International College,18,-2
164447,Institutional Support Expenses Per FTE (FASB),9345.0,American International College,18,-2
164447,Student Services Expenses Per FTE (FASB),7618.0,American International College,18,-2
164492,Endowment Asset Value,1410071.0,Anna Maria College,19,30
164492,12-Month FTE Enrollment,1167.0,Anna Maria College,19,30
164492,Core Expenses (FASB),28860935.0,Anna Maria College,19,30
164492,Instruction Expenses Per FTE (FASB),7749.0,Anna Maria College,19,30
164492,Academic Support Expenses Per FTE (FASB),1120.0,Anna Maria College,19,30
164492,Institutional Support Expenses Per FTE (FASB),5303.0,Anna Maria College,19,30
164492,Student Services Expenses Per FTE (FASB),9796.0,Anna Maria College,19,30
164562,Endowment Asset Value,102793975.0,Assumption University,19,30
164562,12-Month FTE Enrollment,2140.0,Assumption University,19,30
164562,Core Expenses (FASB),54658707.0,Assumption University,19,30
164562,Instruction Expenses Per FTE (FASB),12772.0,Assumption University,19,30
164562,Academic Support Expenses Per FTE (FASB),3064.0,Assumption University,19,30
164562,Institutional Support Expenses Per FTE (FASB),3162.0,Assumption University,19,30
164562,Student Services Expenses Per FTE (FASB),6543.0,Assumption University,19,30
165167,Endowment Asset Value,42938391.0,Cambridge College,18,-2
165167,12-Month FTE Enrollment,1363.0,Cambridge College,18,-2
165167,Core Expenses (FASB),36267473.0,Cambridge College,18,-2
165167,Instruction Expenses Per FTE (FASB),6549.0,Cambridge College,18,-2
165167,Academic Support Expenses Per FTE (FASB),5344.0,Cambridge College,18,-2
165167,Institutional Support Expenses Per FTE (FASB),6998.0,Cambridge College,18,-2
165167,Student Services Expenses Per FTE (FASB),7717.0,Cambridge College,18,-2
165529,Endowment Asset Value,88342735.0,Curry College,19,-2
165529,12-Month FTE Enrollment,1969.0,Curry College,19,-2
165529,Core Expenses (FASB),67134077.0,Curry College,19,-2
165529,Instruction Expenses Per FTE (FASB),15141.0,Curry College,19,-2
165529,Academic Support Expenses Per FTE (FASB),2879.0,Curry College,19,-2
165529,Institutional Support Expenses Per FTE (FASB),5293.0,Curry College,19,-2
165529,Student Services Expenses Per FTE (FASB),10782.0,Curry College,19,-2
165574,Endowment Asset Value,62873147.0,Dean College,23,-2
165574,12-Month FTE Enrollment,1168.0,Dean College,23,-2
165574,Core Expenses (FASB),35267432.0,Dean College,23,-2
165574,Instruction Expenses Per FTE (FASB),7832.0,Dean College,23,-2
165574,Academic Support Expenses Per FTE (FASB),3266.0,Dean College,23,-2
165574,Institutional Support Expenses Per FTE (FASB),8774.0,Dean College,23,-2
165574,Student Services Expenses Per FTE (FASB),10323.0,Dean College,23,-2
165644,Endowment Asset Value,18639692.0,Eastern Nazarene College,22,59
165644,12-Month FTE Enrollment,526.0,Eastern Nazarene College,22,59
165644,Core Expenses (FASB),17395064.0,Eastern Nazarene College,22,59
165644,Instruction Expenses Per FTE (FASB),6739.0,Eastern Nazarene College,22,59
165644,Academic Support Expenses Per FTE (FASB),836.0,Eastern Nazarene College,22,59
