School_ID,YEAR,METRIC_NAME,METRIC_VALUE,STD,Carroll College,School,Distance
368364,2023,12-Month FTE Enrollment,259,6681.95798748045,1110,Southwest Technology Center,0.1273578794710268
368407,2023,12-Month FTE Enrollment,29,6681.95798748045,1110,Western Area Career & Technology Center,0.16177892797670973
368452,2023,12-Month FTE Enrollment,307,6681.95798748045,1110,Nossi College of Art and Design,0.1201743563046234
368629,2023,12-Month FTE Enrollment,553,6681.95798748045,1110,Pima Medical Institute-Seattle,0.08335880007680603
368647,2023,12-Month FTE Enrollment,21,6681.95798748045,1110,Mineral County Vocational Technical Center,0.16297618183777696
368771,2023,12-Month FTE Enrollment,280,6681.95798748045,1110,Hypnosis Motivation Institute,0.12421508808572532
368832,2023,12-Month FTE Enrollment,37,6681.95798748045,1110,Thanh Le College School of Cosmetology,0.16058167411564248
368911,2023,12-Month FTE Enrollment,1042,6681.95798748045,1110,Southeastern Technical College,0.010176657819071473
369002,2023,12-Month FTE Enrollment,283,6681.95798748045,1110,Massachusetts School of Law,0.1237661178878251
369400,2023,12-Month FTE Enrollment,2733,6681.95798748045,1110,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,0.2428928770640147
369419,2023,12-Month FTE Enrollment,940,6681.95798748045,1110,Erwin Technical College,0.02544164454767868
369446,2023,12-Month FTE Enrollment,63,6681.95798748045,1110,Rosel School of Cosmetology,0.15669059906717397
369455,2023,12-Month FTE Enrollment,134,6681.95798748045,1110,Worsham College of Mortuary Science,0.1460649710502023
369516,2023,12-Month FTE Enrollment,193,6681.95798748045,1110,Bryan University,0.13723522382483147
369659,2023,12-Month FTE Enrollment,212,6681.95798748045,1110,Oregon College of Oriental Medicine,0.1343917459047968
369668,2023,12-Month FTE Enrollment,174,6681.95798748045,1110,Central Pennsylvania Institute of Science and Technology,0.14007870174486614
369686,2023,12-Month FTE Enrollment,376,6681.95798748045,1110,Northwest Educational Center,0.10984804175291853
369783,2023,12-Month FTE Enrollment,417,6681.95798748045,1110,PCI Health Training Center,0.10371211571494897
369950,2023,12-Month FTE Enrollment,81,6681.95798748045,1110,Hamrick School,0.1539967778797727
371052,2023,12-Month FTE Enrollment,391,6681.95798748045,1110,Fortis College,0.10760319076341747
371690,2023,12-Month FTE Enrollment,914,6681.95798748045,1110,Downey Adult School,0.029332719596147184
371830,2023,12-Month FTE Enrollment,135,6681.95798748045,1110,CRU Institute of Cosmetology and Barbering,0.1459153143175689
371928,2023,12-Month FTE Enrollment,64,6681.95798748045,1110,Modern Technology School,0.15654094233454058
371964,2023,12-Month FTE Enrollment,296,6681.95798748045,1110,National Career Education,0.12182058036359085
372028,2023,12-Month FTE Enrollment,99,6681.95798748045,1110,North-West College-Glendale,0.15130295669237143
372073,2023,12-Month FTE Enrollment,267,6681.95798748045,1110,Fremont University,0.12616062560995958
372082,2023,12-Month FTE Enrollment,73,6681.95798748045,1110,Pomona Unified School District Adult and Career Education,0.15519403174083996
372240,2023,12-Month FTE Enrollment,26,6681.95798748045,1110,Universal College of Beauty Inc-Los Angeles 2,0.16222789817460992
372329,2023,12-Month FTE Enrollment,408,6681.95798748045,1110,IBMC College,0.1050590263086496
372356,2023,12-Month FTE Enrollment,303,6681.95798748045,1110,Avalon Institute-Aurora,0.12077298323515702
372462,2023,12-Month FTE Enrollment,102,6681.95798748045,1110,Academy of Cosmetology,0.15085398649447124
372921,2023,12-Month FTE Enrollment,751,6681.95798748045,1110,Fortis College-Smyrna,0.05372676701539204
373085,2023,12-Month FTE Enrollment,51,6681.95798748045,1110,Ross College-Davenport,0.15848647985877484
373216,2023,12-Month FTE Enrollment,183,6681.95798748045,1110,Pivot Point Academy,0.1387317911511655
373456,2023,12-Month FTE Enrollment,30,6681.95798748045,1110,Blalock's Professional Beauty College,0.1616292712440763
373526,2023,12-Month FTE Enrollment,254,6681.95798748045,1110,Diesel Driving Academy-Baton Rouge,0.12810616313419382
373678,2023,12-Month FTE Enrollment,147,6681.95798748045,1110,New England Hair Academy,0.14411943352596804
373696,2023,12-Month FTE Enrollment,135,6681.95798748045,1110,Rob Roy Academy-Worcester,0.1459153143175689
373711,2023,12-Month FTE Enrollment,90,6681.95798748045,1110,Upper Cape Cod Regional Technical School,0.15264986728607208
373784,2023,12-Month FTE Enrollment,1035,6681.95798748045,1110,All-State Career-Baltimore,0.0112242549475053
374024,2023,12-Month FTE Enrollment,203,6681.95798748045,1110,Adler Graduate School,0.13573865649849742
374316,2023,12-Month FTE Enrollment,86,6681.95798748045,1110,Academy of Hair Design-Jackson,0.1532484942166057
374343,2023,12-Month FTE Enrollment,83,6681.95798748045,1110,KC's School of Hair Design,0.1536974644145059
374574,2023,12-Month FTE Enrollment,644,6681.95798748045,1110,Lincoln Technical Institute-Moorestown,0.06974003740716626
374592,2023,12-Month FTE Enrollment,42,6681.95798748045,1110,MCVSD,0.15983339045247547
375106,2023,12-Month FTE Enrollment,96,6681.95798748045,1110,National Tractor Trailer School Inc-Buffalo,0.15175192689027164
375230,2023,12-Month FTE Enrollment,196,6681.95798748045,1110,Yeshiva Gedolah Imrei Yosef D'spinka,0.13678625362693125
375373,2023,12-Month FTE Enrollment,77,6681.95798748045,1110,Knox County Career Center,0.1545954048103063
375407,2023,12-Month FTE Enrollment,96,6681.95798748045,1110,Madison Adult Career Center,0.15175192689027164
375416,2023,12-Month FTE Enrollment,212,6681.95798748045,1110,Remington College-Cleveland Campus,0.1343917459047968
375540,2023,12-Month FTE Enrollment,56,6681.95798748045,1110,Toledo Academy of Beauty Culture-East,0.1577381961956078
375568,2023,12-Month FTE Enrollment,30,6681.95798748045,1110,Brown & Clermont Adult Career Campuses,0.1616292712440763
375656,2023,12-Month FTE Enrollment,108,6681.95798748045,1110,Chisholm Trail Technology Center,0.1499560460986708
375683,2023,12-Month FTE Enrollment,577,6681.95798748045,1110,Gordon Cooper Technology Center,0.07976703849360434
375726,2023,12-Month FTE Enrollment,2422,6681.95798748045,1110,Kiamichi Technology Center-McAlester,0.19634963321502605
375939,2023,12-Month FTE Enrollment,137,6681.95798748045,1110,YTI Career Institute-Altoona,0.14561600085230209
375966,2023,12-Month FTE Enrollment,134,6681.95798748045,1110,Eastern Center for Arts and Technology,0.1460649710502023
375984,2023,12-Month FTE Enrollment,228,6681.95798748045,1110,Empire Beauty School-Center City Philadelphia,0.13199723818266232
376224,2023,12-Month FTE Enrollment,254,6681.95798748045,1110,CEM College-Humacao,0.12810616313419382
376242,2023,12-Month FTE Enrollment,178,6681.95798748045,1110,Colegio Mayor de Tecnologia Inc,0.13948007481433253
376288,2023,12-Month FTE Enrollment,162,6681.95798748045,1110,Institucion Chaviano de Mayaguez,0.14187458253646698
376330,2023,12-Month FTE Enrollment,198,6681.95798748045,1110,Liceo de Arte-Dise-O y Comercio,0.13648694016166443
376385,2023,12-Month FTE Enrollment,255,6681.95798748045,1110,Universal Technology College of Puerto Rico,0.12795650640156042
376446,2023,12-Month FTE Enrollment,75,6681.95798748045,1110,Academy of Hair Technology,0.15489471827557313
376631,2023,12-Month FTE Enrollment,27,6681.95798748045,1110,Mr Wayne's School of Unisex Hair Design,0.16207824144197652
376677,2023,12-Month FTE Enrollment,130,6681.95798748045,1110,Queen City College,0.14666359798073592
376695,2023,12-Month FTE Enrollment,1086,6681.95798748045,1110,College of the Marshall Islands,0.003591761583201696
377111,2023,12-Month FTE Enrollment,237,6681.95798748045,1110,Remington College-Fort Worth Campus,0.1306503275889617
377193,2023,12-Month FTE Enrollment,39,6681.95798748045,1110,UCAS University of Cosmetology Arts & Sciences,0.16028236065037568
377218,2023,12-Month FTE Enrollment,153,6681.95798748045,1110,School of Automotive Machinists & Technology,0.14322149313016763
377272,2023,12-Month FTE Enrollment,29,6681.95798748045,1110,Nuvani Institute,0.16177892797670973
377281,2023,12-Month FTE Enrollment,99,6681.95798748045,1110,Nuvani Institute,0.15130295669237143
377315,2023,12-Month FTE Enrollment,141,6681.95798748045,1110,Texas College of Cosmetology-Abilene,0.14501737392176847
377449,2023,12-Month FTE Enrollment,371,6681.95798748045,1110,Centura College-Newport News,0.11059632541608555
377458,2023,12-Month FTE Enrollment,401,6681.95798748045,1110,Centura College-Norfolk,0.10610662343708344
377485,2023,12-Month FTE Enrollment,43,6681.95798748045,1110,Virginia Beach City Public Schools School of Practical Nursing,0.15968373371984207
377546,2023,12-Month FTE Enrollment,140,6681.95798748045,1110,Northwest College of Art & Design,0.14516703065440187
377555,2023,12-Month FTE Enrollment,5420,6681.95798748045,1110,University of Washington-Bothell Campus,0.6450205176499713
377564,2023,12-Month FTE Enrollment,4760,6681.95798748045,1110,University of Washington-Tacoma Campus,0.5462470741119246
377643,2023,12-Month FTE Enrollment,116,6681.95798748045,1110,Huntington School of Beauty Culture,0.14875879223760358
377652,2023,12-Month FTE Enrollment,215,6681.95798748045,1110,Valley College-Beckley,0.13394277570689658
377661,2023,12-Month FTE Enrollment,682,6681.95798748045,1110,Valley College-Martinsburg,0.06405308156709691
377722,2023,12-Month FTE Enrollment,475,6681.95798748045,1110,Bellus Academy-Poway,0.09503202522221153
377759,2023,12-Month FTE Enrollment,100,6681.95798748045,1110,Capstone College,0.15115329995973803
378105,2023,12-Month FTE Enrollment,690,6681.95798748045,1110,Central Coast College,0.06285582770602968
378576,2023,12-Month FTE Enrollment,723,6681.95798748045,1110,Pacific College of Health and Science,0.057917155529127344
378886,2023,12-Month FTE Enrollment,276,6681.95798748045,1110,Artistic Nails and Beauty Academy-Tampa,0.12481371501625893
378956,2023,12-Month FTE Enrollment,867,6681.95798748045,1110,National Aviation Academy of Tampa Bay,0.03636658602991717
379621,2023,12-Month FTE Enrollment,65,6681.95798748045,1110,Madison Oneida BOCES-Practical Nursing Program,0.15639128560190718
379746,2023,12-Month FTE Enrollment,505,6681.95798748045,1110,College of Health Care Professions,0.09054232324320942
379782,2023,12-Month FTE Enrollment,191,6681.95798748045,1110,Center for Advanced Legal Studies,0.13753453729009826
380067,2023,12-Month FTE Enrollment,104,6681.95798748045,1110,Houston Training School-Main Campus,0.15055467302920442
380359,2023,12-Month FTE Enrollment,341,6681.95798748045,1110,Bay Mills Community College,0.11508602739508768
380368,2023,12-Month FTE Enrollment,812,6681.95798748045,1110,Fond du Lac Tribal and Community College,0.04459770632475439
380377,2023,12-Month FTE Enrollment,562,6681.95798748045,1110,Northwest Indian College,0.0820118894831054
380438,2023,12-Month FTE Enrollment,683,6681.95798748045,1110,Provo College,0.06390342483446351
381255,2023,12-Month FTE Enrollment,76,6681.95798748045,1110,CET-Coachella,0.15474506154293974
381282,2023,12-Month FTE Enrollment,76,6681.95798748045,1110,CET-Oxnard,0.15474506154293974
381325,2023,12-Month FTE Enrollment,111,6681.95798748045,1110,CET-Santa Maria,0.1495070759007706
381352,2023,12-Month FTE Enrollment,97,6681.95798748045,1110,Colorado Chinese Medicine University,0.15160227015763825
381370,2023,12-Month FTE Enrollment,176,6681.95798748045,1110,Michigan College of Beauty-Troy,0.13977938827959932
381404,2023,12-Month FTE Enrollment,306,6681.95798748045,1110,Ogle School Hair Skin Nails-Dallas,0.12032401303725682
381459,2023,12-Month FTE Enrollment,195,6681.95798748045,1110,Phoenix Seminary,0.13693591035956465
381486,2023,12-Month FTE Enrollment,13,6681.95798748045,1110,Faust Institute of Cosmetology-Spirit Lake,0.16417343569884418
381699,2023,12-Month FTE Enrollment,40,6681.95798748045,1110,Cheeks Beauty Academy,0.1601327039177423
381732,2023,12-Month FTE Enrollment,47,6681.95798748045,1110,Colorado School of Healing Arts,0.15908510678930846
382258,2023,12-Month FTE Enrollment,100,6681.95798748045,1110,Mt. Diablo Adult Education-Mt. Diablo USD,0.15115329995973803
382416,2023,12-Month FTE Enrollment,80,6681.95798748045,1110,Greater Lowell Technical School,0.15414643461240612
382461,2023,12-Month FTE Enrollment,55,6681.95798748045,1110,Academy of Hair Design-Pearl,0.1578878529282412
382780,2023,12-Month FTE Enrollment,193,6681.95798748045,1110,Genesis Career College-Lebanon,0.13723522382483147
382911,2023,12-Month FTE Enrollment,43,6681.95798748045,1110,Southwest College for the Deaf,0.15968373371984207
382957,2023,12-Month FTE Enrollment,611,6681.95798748045,1110,Fortis College-Richmond,0.0746787095840686
383020,2023,12-Month FTE Enrollment,73,6681.95798748045,1110,Midwest College of Oriental Medicine-Racine,0.15519403174083996
383084,2023,12-Month FTE Enrollment,572,6681.95798748045,1110,Hacienda La Puente Adult Education,0.08051532215677135
383163,2023,12-Month FTE Enrollment,128,6681.95798748045,1110,La Belle Beauty Academy,0.14696291144600274
383190,2023,12-Month FTE Enrollment,1086,6681.95798748045,1110,Hawaii Community College,0.003591761583201696
383279,2023,12-Month FTE Enrollment,131,6681.95798748045,1110,Robert Fiance Beauty Schools-North Plainfield,0.14651394124810252
383297,2023,12-Month FTE Enrollment,150,6681.95798748045,1110,Long Island Beauty School-Hauppauge,0.14367046332806785
383312,2023,12-Month FTE Enrollment,48,6681.95798748045,1110,Buckeye Joint Vocational School,0.15893545005667503
383330,2023,12-Month FTE Enrollment,84,6681.95798748045,1110,Sandusky Career Center,0.1535478076818725
383367,2023,12-Month FTE Enrollment,300,6681.95798748045,1110,Greater Altoona Career & Technology Center,0.12122195343305724
383464,2023,12-Month FTE Enrollment,110,6681.95798748045,1110,Central Texas Beauty College-Temple,0.14965673263340398
383525,2023,12-Month FTE Enrollment,43,6681.95798748045,1110,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,0.15968373371984207
383765,2023,12-Month FTE Enrollment,157,6681.95798748045,1110,Empire Beauty School-Brooklyn,0.14262286619963402
383996,2023,12-Month FTE Enrollment,351,6681.95798748045,1110,Eastern New Mexico University Ruidoso Branch Community College,0.11358946006875363
384236,2023,12-Month FTE Enrollment,1312,6681.95798748045,1110,UEI College-Ontario,0.030230659991947607
384245,2023,12-Month FTE Enrollment,1158,6681.95798748045,1110,UEI College-Reseda,0.007183523166403392
384254,2023,12-Month FTE Enrollment,468,6681.95798748045,1110,Beacon College,0.09607962235064536
384306,2023,12-Month FTE Enrollment,154,6681.95798748045,1110,Acupuncture and Integrative Medicine College-Berkeley,0.1430718363975342
384333,2023,12-Month FTE Enrollment,4973,6681.95798748045,1110,Estrella Mountain Community College,0.5781239581628397
384342,2023,12-Month FTE Enrollment,3071,6681.95798748045,1110,Heartland Community College,0.29347685269410523
384412,2023,12-Month FTE Enrollment,622,6681.95798748045,1110,University of the Potomac-Washington DC Campus,0.07303248552510115
384421,2023,12-Month FTE Enrollment,103,6681.95798748045,1110,Rabbi Jacob Joseph School,0.1507043297618378
385132,2023,12-Month FTE Enrollment,111,6681.95798748045,1110,The Salon Professional Academy-Melbourne,0.1495070759007706
385415,2023,12-Month FTE Enrollment,1132,6681.95798748045,1110,Albert Einstein College of Medicine,0.003292448117934888
385503,2023,12-Month FTE Enrollment,297,6681.95798748045,1110,Fortis Institute-Scranton,0.12167092363095745
385619,2023,12-Month FTE Enrollment,2127,6681.95798748045,1110,Everglades University,0.15220089708817186
386153,2023,12-Month FTE Enrollment,422,6681.95798748045,1110,Seminar L'moros Bais Yaakov,0.10296383205178194
386472,2023,12-Month FTE Enrollment,873,6681.95798748045,1110,Herzing University-Orlando,0.035468645634116745
387925,2023,12-Month FTE Enrollment,159,6681.95798748045,1110,Cortiva Institute,0.1423235527343672
388520,2023,12-Month FTE Enrollment,254,6681.95798748045,1110,College of Biblical Studies-Houston,0.12810616313419382
389860,2023,12-Month FTE Enrollment,160,6681.95798748045,1110,Mid-EastCTC-Adult Education,0.1421738960017338
390905,2023,12-Month FTE Enrollment,189,6681.95798748045,1110,Polaris Career Center,0.13783385075536508
391005,2023,12-Month FTE Enrollment,129,6681.95798748045,1110,P&A Scholars Beauty School,0.1468132547133693
391759,2023,12-Month FTE Enrollment,33,6681.95798748045,1110,Sharp's Academy of Hairstyling,0.16118030104617612
392257,2023,12-Month FTE Enrollment,3302,6681.95798748045,1110,The College of Health Care Professions-Northwest,0.3280475579324216
392354,2023,12-Month FTE Enrollment,18,6681.95798748045,1110,"School of Professional Horticulture, New York Botanical Garden",0.16342515203567717
392415,2023,12-Month FTE Enrollment,461,6681.95798748045,1110,Fortis College,0.0971272194790792
393649,2023,12-Month FTE Enrollment,1849,6681.95798748045,1110,UEI College-Gardena,0.11059632541608555
393861,2023,12-Month FTE Enrollment,358,6681.95798748045,1110,Asian-American International Beauty College,0.1125418629403198
395362,2023,12-Month FTE Enrollment,851,6681.95798748045,1110,Copper Mountain Community College,0.03876109375205163
395690,2023,12-Month FTE Enrollment,300,6681.95798748045,1110,Diversified Vocational College,0.12122195343305724
397942,2023,12-Month FTE Enrollment,1539,6681.95798748045,1110,UEI College-Fresno,0.06420273829973032
399212,2023,12-Month FTE Enrollment,5841,6681.95798748045,1110,Santiago Canyon College,0.7080260020886343
399869,2023,12-Month FTE Enrollment,877,6681.95798748045,1110,Southern California Institute of Technology,0.03487001870358313
399911,2023,12-Month FTE Enrollment,488,6681.95798748045,1110,Soka University of America,0.09308648769797728
400080,2023,12-Month FTE Enrollment,1834,6681.95798748045,1110,Summit College,0.1083514744265845
400187,2023,12-Month FTE Enrollment,484,6681.95798748045,1110,Advance Beauty College,0.0936851146285109
400558,2023,12-Month FTE Enrollment,52,6681.95798748045,1110,Los Angeles Pacific College,0.15833682312614142
401223,2023,12-Month FTE Enrollment,260,6681.95798748045,1110,World Mission University,0.12720822273839338
401250,2023,12-Month FTE Enrollment,157,6681.95798748045,1110,Yo San University of Traditional Chinese Medicine,0.14262286619963402
401764,2023,12-Month FTE Enrollment,199,6681.95798748045,1110,John Amico School of Hair Design,0.13633728342903104
402563,2023,12-Month FTE Enrollment,305,6681.95798748045,1110,Delta College Inc,0.12047366976989021
402800,2023,12-Month FTE Enrollment,128,6681.95798748045,1110,Tri-State Cosmetology Institute,0.14696291144600274
403469,2023,12-Month FTE Enrollment,1019,6681.95798748045,1110,Frontier Community College,0.013618762669639763
403478,2023,12-Month FTE Enrollment,479,6681.95798748045,1110,Lincoln Trail College,0.09443339829167792
403487,2023,12-Month FTE Enrollment,611,6681.95798748045,1110,Wabash Valley College,0.0746787095840686
404055,2023,12-Month FTE Enrollment,236,6681.95798748045,1110,Brookline College-Tempe,0.1307999843215951
404222,2023,12-Month FTE Enrollment,218,6681.95798748045,1110,Inter American University of Puerto Rico-School of Optometry,0.13349380550899637
404338,2023,12-Month FTE Enrollment,50,6681.95798748045,1110,Schiller International University,0.15863613659140824
404426,2023,12-Month FTE Enrollment,1645,6681.95798748045,1110,Coconino Community College,0.08006635195887114
404684,2023,12-Month FTE Enrollment,346,6681.95798748045,1110,Emma's Beauty Academy-Juana Diaz,0.11433774373192065
404718,2023,12-Month FTE Enrollment,249,6681.95798748045,1110,Brillare Beauty Institute,0.12885444679736083
404912,2023,12-Month FTE Enrollment,981,6681.95798748045,1110,Pima Medical Institute-Denver,0.019305718509709115
405012,2023,12-Month FTE Enrollment,77,6681.95798748045,1110,Ohio State School of Cosmetology-Heath,0.1545954048103063
405058,2023,12-Month FTE Enrollment,162,6681.95798748045,1110,Yeshivas Novominsk,0.14187458253646698
405076,2023,12-Month FTE Enrollment,683,6681.95798748045,1110,Southern Careers Institute-Corpus Christi,0.06390342483446351
405854,2023,12-Month FTE Enrollment,222,6681.95798748045,1110,Rabbinical College of Ohr Shimon Yisroel,0.13289517857846275
405872,2023,12-Month FTE Enrollment,1699,6681.95798748045,1110,Carroll Community College,0.08814781552107495
406024,2023,12-Month FTE Enrollment,2236,6681.95798748045,1110,Galen College of Nursing-Tampa Bay,0.1685134809452129
406033,2023,12-Month FTE Enrollment,3835,6681.95798748045,1110,Galen College of Nursing-San Antonio,0.4078145964260259
406149,2023,12-Month FTE Enrollment,57,6681.95798748045,1110,Sarasota School of Massage Therapy,0.1575885394629744
406325,2023,12-Month FTE Enrollment,100,6681.95798748045,1110,Schuyler Steuben Chemung Tioga Allegany BOCES,0.15115329995973803
406361,2023,12-Month FTE Enrollment,9,6681.95798748045,1110,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,0.1647720626293778
406422,2023,12-Month FTE Enrollment,73,6681.95798748045,1110,Central Susquehanna Intermediate Unit LPN Career,0.15519403174083996
406486,2023,12-Month FTE Enrollment,38,6681.95798748045,1110,Myotherapy Massage College,0.16043201738300908
406547,2023,12-Month FTE Enrollment,37,6681.95798748045,1110,City College-Gainesville,0.16058167411564248
407090,2023,12-Month FTE Enrollment,332,6681.95798748045,1110,G Skin & Beauty Institute,0.1164329379887883
407142,2023,12-Month FTE Enrollment,108,6681.95798748045,1110,Cosmetology Training Center,0.1499560460986708
407151,2023,12-Month FTE Enrollment,125,6681.95798748045,1110,Stage One-The Hair School,0.14741188164390293
407179,2023,12-Month FTE Enrollment,100,6681.95798748045,1110,Empire Beauty School-Malden,0.15115329995973803
407355,2023,12-Month FTE Enrollment,259,6681.95798748045,1110,Stephanie Moss Academy,0.1273578794710268
407434,2023,12-Month FTE Enrollment,57,6681.95798748045,1110,Orlo School of Hair Design and Cosmetology,0.1575885394629744
407461,2023,12-Month FTE Enrollment,46,6681.95798748045,1110,Eastland-Fairfield Career and Technical Schools,0.15923476352194185
407470,2023,12-Month FTE Enrollment,159,6681.95798748045,1110,Empire Beauty School-Cincinnati,0.1423235527343672
407489,2023,12-Month FTE Enrollment,53,6681.95798748045,1110,Mahoning County Career and Technical Center,0.15818716639350802
407513,2023,12-Month FTE Enrollment,78,6681.95798748045,1110,Pickaway Ross Joint Vocational School District,0.15444574807767292
407522,2023,12-Month FTE Enrollment,16,6681.95798748045,1110,Pioneer Career and Technology Center,0.16372446550094397
407568,2023,12-Month FTE Enrollment,151,6681.95798748045,1110,Raphael's School of Beauty Culture Inc-Boardman,0.14352080659543442
407577,2023,12-Month FTE Enrollment,66,6681.95798748045,1110,Scioto County Career Technical Center,0.15624162886927376
407595,2023,12-Month FTE Enrollment,41,6681.95798748045,1110,Trumbull Career & Technical Center,0.15998304718510886
407610,2023,12-Month FTE Enrollment,18,6681.95798748045,1110,Pacific Bible College,0.16342515203567717
407629,2023,12-Month FTE Enrollment,4472,6681.95798748045,1110,Lake Erie College of Osteopathic Medicine,0.5031459351135043
407683,2023,12-Month FTE Enrollment,139,6681.95798748045,1110,UCAS University of Cosmetology Arts & Sciences-Harlingen,0.1453166873870353
407708,2023,12-Month FTE Enrollment,219,6681.95798748045,1110,KaiStar,0.13334414877636297
407735,2023,12-Month FTE Enrollment,90,6681.95798748045,1110,Empire Beauty School-Green Bay,0.15264986728607208
407832,2023,12-Month FTE Enrollment,108,6681.95798748045,1110,Warren County Career Center,0.1499560460986708
408066,2023,12-Month FTE Enrollment,229,6681.95798748045,1110,Paul Mitchell the School-Wichita,0.13184758145002892
408163,2023,12-Month FTE Enrollment,62,6681.95798748045,1110,Pinnacle Institute of Cosmetology,0.1568402557998074
408385,2023,12-Month FTE Enrollment,790,6681.95798748045,1110,Southern Careers Institute-Pharr,0.04789015444268928
408844,2023,12-Month FTE Enrollment,4777,6681.95798748045,1110,Florida National University-Main Campus,0.5487912385666924
408862,2023,12-Month FTE Enrollment,378,6681.95798748045,1110,Georgia Institute of Cosmetology,0.10954872828765172
409032,2023,12-Month FTE Enrollment,286,6681.95798748045,1110,Nouvelle Institute,0.1233171476899249
409120,2023,12-Month FTE Enrollment,74,6681.95798748045,1110,Franklin Technology Center Adult Education,0.15504437500820653
409193,2023,12-Month FTE Enrollment,179,6681.95798748045,1110,Professional Technical Institution,0.13933041808169913
409254,2023,12-Month FTE Enrollment,180,6681.95798748045,1110,Erikson Institute,0.1391807613490657
409315,2023,12-Month FTE Enrollment,17909,6681.95798748045,1110,South Texas College,2.5140834515085535
409537,2023,12-Month FTE Enrollment,10,6681.95798748045,1110,Pike County Joint Vocational School District,0.1646224058967444
409591,2023,12-Month FTE Enrollment,43,6681.95798748045,1110,Lorain County Joint Vocational School District,0.15968373371984207
409616,2023,12-Month FTE Enrollment,556,6681.95798748045,1110,Roger Williams University School of Law,0.08290982987890581
409698,2023,12-Month FTE Enrollment,6534,6681.95798748045,1110,California State University-Monterey Bay,0.8117381178035833
410797,2023,12-Month FTE Enrollment,293,6681.95798748045,1110,Ohio Media School-Valley View,0.12226955056149107
410964,2023,12-Month FTE Enrollment,44,6681.95798748045,1110,EINE Inc,0.15953407698720867
411684,2023,12-Month FTE Enrollment,173,6681.95798748045,1110,Marian Health Careers Center-Los Angeles Campus,0.14022835847749954
411754,2023,12-Month FTE Enrollment,50,6681.95798748045,1110,Cleveland Clinic Health System-School of Diagnostic Imaging,0.15863613659140824
412173,2023,12-Month FTE Enrollment,345,6681.95798748045,1110,Academy for Nursing and Health Occupations,0.11448740046455405
412535,2023,12-Month FTE Enrollment,44,6681.95798748045,1110,Shawsheen Valley School of Practical Nursing,0.15953407698720867
412544,2023,12-Month FTE Enrollment,116,6681.95798748045,1110,Shear Ego International School of Hair Design,0.14875879223760358
412599,2023,12-Month FTE Enrollment,489,6681.95798748045,1110,Remington College-Memphis Campus,0.09293683096534389
413176,2023,12-Month FTE Enrollment,47,6681.95798748045,1110,Fayette Institute of Technology,0.15908510678930846
413413,2023,12-Month FTE Enrollment,36054,6681.95798748045,1110,Capella University,5.22960486514167
413617,2023,12-Month FTE Enrollment,117,6681.95798748045,1110,College of Menominee Nation,0.14860913550497018
413626,2023,12-Month FTE Enrollment,113,6681.95798748045,1110,Leech Lake Tribal College,0.1492077624355038
413680,2023,12-Month FTE Enrollment,674,6681.95798748045,1110,Spartan College of Aeronautics & Technology,0.06525033542816414
413820,2023,12-Month FTE Enrollment,38,6681.95798748045,1110,Yukon Beauty College Inc,0.16043201738300908
413893,2023,12-Month FTE Enrollment,1697,6681.95798748045,1110,United Education Institute-Morrow,0.08784850205580814
414063,2023,12-Month FTE Enrollment,111,6681.95798748045,1110,Artistic Academy of Hair Design,0.1495070759007706
414124,2023,12-Month FTE Enrollment,365,6681.95798748045,1110,Motoring Technical Training Institute,0.11149426581188597
414461,2023,12-Month FTE Enrollment,3005,6681.95798748045,1110,Mech-Tech College,0.28359950834030057
414489,2023,12-Month FTE Enrollment,103,6681.95798748045,1110,Baldwin Beauty School-North Austin,0.1507043297618378
414540,2023,12-Month FTE Enrollment,317,6681.95798748045,1110,Jean Madeline Aveda Institute,0.11867778897828937
414595,2023,12-Month FTE Enrollment,695,6681.95798748045,1110,Pacific College of Health and Science,0.06210754404286266
414869,2023,12-Month FTE Enrollment,355,6681.95798748045,1110,Tricoci University of Beauty Culture-Indianapolis,0.11299083313822002
414878,2023,12-Month FTE Enrollment,3682,6681.95798748045,1110,Trine University-Regional/Non-Traditional Campuses,0.3849171163331151
414911,2023,12-Month FTE Enrollment,1188,6681.95798748045,1110,Pennsylvania Highlands Community College,0.011673225145405511
414939,2023,12-Month FTE Enrollment,468,6681.95798748045,1110,Nevada Career Institute,0.09607962235064536
414966,2023,12-Month FTE Enrollment,55,6681.95798748045,1110,Phillips Theological Seminary,0.1578878529282412
415039,2023,12-Month FTE Enrollment,55,6681.95798748045,1110,Empire Beauty School-Hanover,0.1578878529282412
415057,2023,12-Month FTE Enrollment,131,6681.95798748045,1110,Industrial Management Training Institute,0.14651394124810252
415987,2023,12-Month FTE Enrollment,202,6681.95798748045,1110,Allen School-Jamaica,0.13588831323113082
416458,2023,12-Month FTE Enrollment,209,6681.95798748045,1110,Premiere Career College,0.134840716102697
416801,2023,12-Month FTE Enrollment,406,6681.95798748045,1110,The University of Texas MD Anderson Cancer Center,0.10535833977391641
417008,2023,12-Month FTE Enrollment,114,6681.95798748045,1110,Paul Mitchell the School-Huntsville,0.14905810570287037
417062,2023,12-Month FTE Enrollment,74,6681.95798748045,1110,Estes Institute of Cosmetology Arts and Science,0.15504437500820653
